3,2,Simple,BEAZLEY,3701,3900
3,2,Simple,BELAUSTEGUI LUIS Dr.,1001,1900
3,2,Simple,BERNAL,601,700
3,2,Simple,BERTRES,425,600
3,1,Proqresiva,SIEDMA JOSE JUAN,1,100
3,2,Simple,BIEDMA JOSE JUAN,401,800
3,2,Simple,BILBAO FRANCISCO,1301,2329
3,2,Simple,BILBAO FRANCISCO,2302,2340
3,2,Simple,BILBAO FRANCISCO,2331,2380
3,2,Simple,BILBAO FRANCISCO,2388,2409
3,2,Simple,BILBAO FRANCISCO,2402,2600
3,2,Simple,BOGOTA,1,400
3,2,Simple,BOGOTA,701,800
3,2,Simple,BOGOTA,1581,2600
3,1,Proqresiva,BOGOTA,2601,3200
3,1,Proqresiva,BOLIVIA,1,200
3,2,Simple,BOLIVIA,201,300
3,1,Proqresiva,BOLIVIA,301,600
3,2,Simple,BOLIVIA,701,1400
3,2,Simple,BONIFACIO JOSE,1,1700
3,2,Simple,BONIFACIO JOSE,1601,1650
3,2,Simple,BONIFACIO JOSE,1701,3200
3,1,Proqreslva,SONDRINO ESTEBAN Cnel. AV.,1,200
3,2,Simple,BONORINO ESTEBAN Cnel. AV.,201,700
3,2,Simple,80YACA,601,900
3,2,Simple,BRUNO GIORDANO,701,900
3,2,Simple,BUFANO ALFREDO R.,701,1500
3,1,Proqresíva,BURGOS,901,950
3,2,Simple,CABREO DOMINGO n-.,4501,4900
3,2,Simple,CACHI,501,779
3,2,Simple,eACH!,752,800
3,1,Proqresiva,CACHIMAYO,1,300
3,2,Simple,CACHIMAYO,301,600
3,2,Simple,CACHIMAYO,701,900
3,2,Simple,CALCENA,159,600
3,1,Progresiva,CAMACUA,1,200
3,2,Simple,CAMACUA,201,700
3,2,Simple,CAMARONES,1401,2000
3,1,Progresiva,CAMPANA,501,700
3,2,Simple,CAMPICHUELO,251,700
3,1,Progresiva,CAMPOS GASPAR,401,500
3,1,Progresiva,CANGALLO,1,100
3,2,Simple,CANGALLO,101,200
3,1,Progresiva,CARACAS,1,100
3,2,Simple,CARACAS,301,1000
3,2,Simple,CENTENARIO,101,200
3,1,Progresiva,CHACO,52,131
3,1,Proqreslva,CHACO,106,157
3,,,,,
3,i,Proqresiva,CHACO,152,200
3,1,Proqresiva,CHACO,197,250
3,1,Proqresiva,CHIRIMAY,1,200
3,2,Simple,COLMa ALFREDO,3701,4000
3,1,Proqresiva,COLPAYO,1,100
3,2,Simple,COLPAYO,101,150
3,2,Simple,COLPAYO,201,500
3,2,Simple,COLPAYO,601,900
3,1,Progresiva,CON DARCO,701,900
3,2,Simple,CONDAReO,901,1300
3,i,Progresiva,COAONDA,101,130
3,2,Simple,CORRALES,801,1100
3,2,Simple,CRAIG,601,1000
3,2,Simple,CRUZ JUANA INES DE LA SOR,1301,1700
3,2,Simple,CUCHA eUCHA,601,1500
3,1,Progresiva,CUENCA,201,400
3,1,Progresiva,CUENCA,501,800
3,2,Simple,CUENCA,801,900
3,1,Progresiva,CULPINA,1,200
3,2,Simple,CULPINA,201,600
3,2,Simple,CURAPALIGUE,301,900
3,2,Simple,DAVEl DESIDERIO FERNANDO DR.,501,600
3,2,Simple,DAVILA,601,800
3,2,Simple,DEKAY,4001,4300
3,2,Simple,DEL TIGRE,3801,3900
3,2,Simple,DEL TIGRE,3895,3899
3,2,Simple,DEL TIGRE,3901,4200
3,2,Simple,DEMARIA ISIDORO,801,1000
3,2,Simple,"DIAZ CESAR GRAL,",1401,1850
3,2,Simple,DIAZ CESAR GRAL,1833,2000
3,2,Simple,DINAMARCA,1101,1200
3,1,Progresiva,DOBLAS,201,400
3,2,Simple,DOBLAS,401,551
3,2,Simple,DOBLAS,542,1200
3,1,Progresiva,DRAGO LUIS MARIA,1,100
3,2,Simple,ECHAURI,1501,1549
3,2,Simple,ECHAURI,1532,1800
3,2,Simple,EINSTEIN ALBERTO,1,500
3,2,Simple,E1NSTEIN ALBERTO,573,660
3,2,Simple,EINSTEIN ALBERTO,651,800
3,1,Proqresiva,EL MIRASOL,201,300
3,2,Simple,EPUYEN,501,600
3,2,Simple,EREZCANO,3551,3600
3,2,Simple,"EREZCANO AV""",3601,4000
3,2,Simple,ESCRIBANO,1,200
3,2,Simple,ESNAOLA,601,700
3,2,Simple,ESNAOLA •,601,700
3,2,Simple,ESPARTACO \,501,600
3,,,,,
3,1,Proq resiva,ESPINOSA,1,151
3,2,Simple,ESPINOSA,371,850
3,2,Simple,ESPINOSA,847,1700
3,2,Simple,ESQUIU,1001,1253
3,2,Simple,ESQUIU,1236,1299
3,2,Simple,ESQUIU,1270,1349
3,2,Simple,ESQUIU,1344,1400
3,2,Simple,ESTIVAO,1,200
3,2,Simple,ESTRADA,201,613
3,2,Simple,ESTRADA,602,900
3,1,Progresiva,FALCON RAMON L.CNEL,1301,2450
3,1,Proqresiva,FALCON RAMON l.CNEL.,2437,2473
3,1,Proqresìva,FALCON RAMON L.CNEL.,2468,2900
3,1,Proqreslva,FALCON RAMON L.CNEL.,3001,3200
3,2,Simple,FALUCHO,101,500
3,2,Simple,FAMATINA,3601,3800
3,2,Simple,FAMATINA,3901,4100
3,2,Simple,FERNANDEZ MORENO BALDOMERO,1101,1700
3,2,Simple,FERNANDEZ MORENO BALDOMERO,1801,2300
3,2,Simple,FERRARI ANTONINO M.,901,1200
3,2,Simple,FERRE,1401,1800
3,2,Simple,FERREYRA ANDRES,3701,4300
3,2,Simple,FIGUEROA D. APOLINARIO CORONEL,701,1050
3,2,Simple,FIGUEROA D. APOLINARIO CORONEL,1041,1159
3,2,Simple,FIGUEROA D. APOLINARIO CORONEL,1157,1500
3,2,Simple,FLORES VENANCIO Gral.,1,200
3,2,Simple,FLORES VENANCIO Gral.,501,600
3,1,P roqresiva,FLORES VENANCIO Gral.,2901,3200
3,1,Proqreslva,FORMOSA,1,800
3,2,Simple,FOURNIER,2601,2999
3,2,Simple,FOURNIER,2966,3200
3,1,Progresiva,FRAGATA Pres. SARMIENTO,1,100
3,2,Simple,FRAGATA Pres. SARMIENTO,401,1900
3,1,Progresiva,FRANKLIN,1,100
3,2,Simple,FRANKLIN,101,200
3,2,Simple,FRANKLIN,401,700
3,2,Simple,FRANKLIN,801,875
3,2,Simple,FRANKLIN,860,1400
3,2,Simple,FRANKLIN,2401,2450
3,2,Simple,FRAY CAYETANO RODRIGUEZ,301,662
3,2,Simple,FRAY CAYETANO RODRIGUEZ,657,1116
3,2,Simple,FRAY CAYETANO RODRIGUEZ,1101,1200
3,1,Proqrasíva,FRAY LUIS BELTRAN,1,150
3,2,Simple,FRAY LUIS BELTRAN,151,400
3,1,Proqresiva,FRIAS EUSTOQUIO TIE. GENERAL,101,300
3,1,Proqresiva,GAINZA MARTIN DE GRAL.,1,150
3,2,Simple,GAINZA MARTIN DE GRAL.,201,507
3,2,Simple,GAINZA MARTIN DE GRAL.,502,564
3,2,Simple,GAINZA MARTIN DE GRAL.,563,1050
3,,,,,
3,2,Simple,GAINZA MARTIN DE GRAL.,1035,1100
3,2,Simple,",GALICIA",851,1700
3,2,Simple,GALICIA,2401,2700
3,2,Simple,GARCIA JUAN AGUSTIN,1601,2000
3,1,Proqresiva,GARCIA LORCA FEDERICO,1,200
3,2,Simple,GARCIA LORCA FEDERICO,107,500
3,2,Simple,GARZON EUGENIO GENERAL,3301,3500
3,1,Progresiva,GAVILAN,1,100
3,2,Simple,GAVILAN,101,1000
3,1,Progresiva,GODOY RUPERTO,701,800
3,2,Simple,GRAMAJO GUTIERREZ ALFREDO,3601,3700
3,1,Proqresiva,GRANADEROS,1,100
3,2,Simple,GRANADEROS,201,900
3,2,Simple,GRITO DE ASENCIO,3601,3900
3,2,Simple,GUAL,2601,2700
3,2,Simple,GUARANI,101,700
3,1,Progresiva,GUAYAQUIL,1,800
3,2,Simple,GUJDO v SPANO CARLOS,1101,1200
3,1,Proqresiva,HElGUERA,1,800
3,2,Simple,HELGUERA,801,900
3,1,Progresiva,HIDALGO,1,100
3,2,Simple,HIDALGO,202,805
3,2,Simple,HIDALGO,802,887
3,2,Simple,HIDALGO,854,899
3,2,Simple,HIDALGO,870,943
3,2,Simple,H IDALGO,932,1100
3,1,Progresiva,HORTIGUERA,201,300
3,2,Simple,HORTIGUERA,301,900
3,1,Proqresiva,HUALFIN,701,1200
3,2,Simple,IBARBOUROU JUANA de,1001,1100
3,2,Simple,ITALIA,401,500
3,2,Simple,JAURETCHE ARTURO,1,27
3,2,Simple,JAURETCHEARTURO,24,300
3,2,Simple,LA GARZA,1101,1200
3,2,Simple,LA MAR,101,200
3,2,Simple,LA NAVE,901,1100
3,1,Proç¡resiva,LA PORTEÑA,1,100
3,2,Simple,LAFERRERE GREGORIO de,1101,1353
3,2,Simple,LAFERRERE GREGORIO de,1346,1634
3,2,Simple,LAFERRERE GREGORIO de,1601,2343
3,1,Proqresíva,LAFUENTE,1,200
3,2,Simple,LAFUENTE,201,600
3,2,Simple,LAMAS ANDRES,701,900
3,2,Simple,LAMAS ANDRES,1801,2300
3,2,Simple,LAS PALMAS,2831,3050
3,1,Proqresìva,LAUTARO,1,200
3,2,Simple,"LAUTARO \,",201,700
3,2,Simple,LEBENSOHN MaiSES,901,1100
3,,,,,
3,2,Simple,LOBOS ELEODORO Dr.,181,800
3,1,Proqresiva,LORA FELIX,1,100
3,2,Simple,LUPPI ABRAHAM J.,1201,1500
3,2,Simple,LYNCH,3601,4000
3,2,Simple,MACHADO ANTONIO,501,700
3,2,Simple,MACIEL FRANCISCO A.,801,1000
3,2,Simple,MAGARIÑOS CERVANTES A,1301,2000
3,2,Simple,MAlTEN,601,670
3,1,Proqresiva,MALVINAS ARGENTINAS,1,300
3,2,Simple,MALVINAS ARGENTINAS,301,900
3,2,Simple,MANZI HOMERO,3001,3100
3,2,Simple,MAR DULCE,301,600
3,2,Simple,MARECHAL LEOPOLDO,801,1100
3,1,Proqresiva,MARTI JOSE,1,200
3,2,Simple,MARTI JOSE,201,500
3,2,Simple,MARTI JOSE,601,700
3,1,Proqresiva,MARTINEZ VICTOR,1,300
3,2,Simple,MARTINEZ VICTOR,301,500
3,2,Simple,MATORRAS,201,400
3,1,Progresiva,MEMBRILLAR,1,200
3,2,Simple,MEMBRILLAR,201,489
3,2,Simple,MEMBRILLAR,474,551
3,2,Simple,MENDEZ DE AN DES,401,1855
3,2,Simple,MENDEZ DE ANDES,1852,2400
3,2,Simple,MILAN,1701,1800
3,1,Proqresiva,MIRO,1,400
3,2,Simple,MIRO,401,600
3,2,Simple,MIRO,701,900
3,2,Simple,MITRE EMILIO,601,900
3,2,Simple,MITRE EMILIO,701,900
3,2,Simple,MOM,3301,3600
3,2,Simple,MOM,3801,3900
3,2,Simple,MORELOS,101,152
3,2,Simple,MORELOS,201,800
3,2,Simple,MORON,2301,2600
3,1,Proqresiva,MORON,2601,3300
3,2,Simple,MUJICA JOSE Pia,2701,2900
3,2,Simple,NEUQUEN,501,760
3,2,Simple,NEUQUEN,751,950
3,2,Simple,NEUQUEN,937,969
3,2,Simple,NEUQUEN,964,1049
3,2,Simple,NEUQUEN,1038,1200
3,2,Simple,NEUQU EN,1167,1220
3,2,Simple,NEUQUEN,1201,1266
3,2,Simple,NEUQUEN,1261,1449
3,2,Simple,NEUQUEN,1446,1500
3,2,Simple,NEUQUEN,1491,1518
3,2,Simple,NEUQUEN,1501,2200
3,2,Simple__,NEUQUEN,2197,3000
3,,,,,
3,2,Simple,NIZA,1701,1800
3,2,Simple,NUMANCIA,401,500
3,2,Simple,OCHOA ENRIQUE,1,1000
3,2,Simple,OlAYA,1001,1100
3,2,Simple,aRaÑO NICASIO,401,685
3,2,Simple,OROÑO NICASIO,684,700
3,2,Simple,OROÑO NICASIO,1201,2000
3,2,Simple,ORTEGA,801,1100
3,2,Simple,OSAKA,1201,1300
3,1,Proqresiva,OTAMENDI,1,100
3,2,Simple,OTAMENDI,201,700
3,2,Simple,PAEZ,1701,2700
3,1,Progresiva,PAEZ,2701,3000
3,2,Simple,PAEZ,3001,3100
3,1,Progresiva,PAEZ,3101,3200
3,2,Simple,PAGOlA Cnel.,3601,4300
3,1,Proqresiva,PARRAL,1,150
3,2,Simple,PARRAL,201,300
3,2,Simple,PATRICIAS ARGENTINAS AV.,1,99
3,2,Simple,PATRICIAS ARGENTINAS AV.,2,20
3,2,Simple,PATRICIAS ARGENTINASAV.,22,199
3,2,Simple,PATRICIAS ARGENTINASAV.,102,279
3,2,Simple,PATRICIAS ARGENTINAS AV.,202,399
3,2,Simple,PATRICIAS ARGENTINASAV.,282,439
3,2,Simple,PATRICIAS ARGENTINASAV.,402,440
3,2,Simple,PATRICIAS ARGENTINAS AV.,442,499
3,2,Simple,PATRICIAS ARGENTINAS AV.,462,500
3,2,Simple,PATRICiAS ARGENTINAS AV.,481,499
3,1,Progresiva,PAYSANDU,1,100
3,2,Simple,PAYSANDU,401,1800
3,2,Simple,PAZ JOSE C.,3601,3700
3,1,Progresiva,PEDERNERA,101,200
3,2,Simple,PEDERNERA,201,600
3,2,Simple,PIRQVANO,102,500
3,2,Simple,PIROVANO,457,600
3,2,Simple,PLANES,601,811
3,2,Simple,PLANES,808,1400
3,2,Simple,POMAR GREGORIO Tte. Cnel.,3601,4200
3,1,Proqresiva,PORTELA,1,200
3,2,Simple,PORTELA,301,400
3,2,Simple,PORTUGAL,501,600
3,2,Simple,PRIMERAJUNTA,1351,1650
3,1,Progresiva,PUAN,1,300
3,2,Simple,PUAN,301,900
3,2,Simple,PUEYRREDON HONORIO DR. AV.,301,1000
3,2,Simple,PUJOL,501,1600
3,1,Progresiva,PUMAGAHUA I .,1,76
3,1,Progresiva,PUMACAHUA i\ 75,75,200
3,,,,,
3,2,Simple,PUMACAHUA,201,700
3,2,Simple,PUNA,3501,3660
3,2,Simple,QUILMES,101,800
3,1,Proqresíva,QUIRNO,101,200
3,2,Simple,QUIRNO,201,600
3,2,Simple,RABANAL FRANCISCO INTENDENTE AV.,1301,1400
3,2,Simple,RABANAL FRANCISCO INTENDENTE AV.,1302,1499
3,2,Simple,RABANAL FRANCISCO I NTENDENTE AV.,1402,1600
3,2,Simple,RABANAL FRANCISCO I NTENDENTE AV.,1501,1599
3,2,Simple,RABANAL FRANCISCO I NTENDENTE AV.,1601,1699
3,2,Simple,RABANAL FRANCISCO I NTENDENTE AV.,1602,1800
3,2,Simple,RABANAL FRANCISCO INTENDENTE AV.,1701,1799
3,2,Simple,RAMIREZ CARLOS M.,801,900
3,2,Simple,RAMIREZ CARLOS M.,1001,1300
3,2,Simple,RAMOS MEJIA,601,656
3,2,Simple,RAMOS MEJIA,655,800
3,1,Proqresiva,RAMOS MEJIA,801,1100
3,2,Simple,RAULET,101,300
3,2,Simple,REMEDIOS,2601,3100
3,1,Proqresiva,REPETTO NICOLAS DR.,1,100
3,2,Simple,REPETTO NICOLAS DR.,101,700
3,2,Simple,REPETTO NICOLAS DR.,801,1400
3,1,Proqreslva,REPUBLICA DE INDONESIA,1,100
3,1,Proqresiva,RICCIO GUSTAVO,101,200
3,1,PrOQresiva,RIGlOS,101,300
3,1,Progresiva,RIGlOS,231,320
3,1,Proqreslva,RIGLOS,301,400
3,2,Simple,RIGLOS,401,1100
3,2,Simple,RIO CUARTO,1,4575
3,2,Simple,RIO CUARTO,4542,4900
3,1,Proqresiva,RIO DE JANEIRO,801,909
3,1,Proqresiva,RIO DE JANEIRO,902,1100
3,1,Proç¡resiva,RIVADAVIA AV.,5391,5499
3,2,Simple,RIVERA FRUCTUOSO GENERAL,801,1000
3,1,Progresiva,RIVERA INDARTE AV.,101,200
3,2,Simple,RIVERA INDARTE AV.,201,500
3,2,Simple,ROBLA JUAN F. de la,901,1000
3,2,Sim pie,RODRIGUEZ MANU El A. GENERAL,1101,1300
3,2,Simple,ROJAS,201,1090
3,2,Simple,ROJAS,1071,1100
3,2,Simple,ROMERO,401,1000
3,2,Simple,SAN BLAS,1601,2000
3,1,Proqresiva,SAN IRENEO,101,400
3,1,Proqresiva,SAN JOSE DE CALASANZ,101,400
3,2,Simple,SAN JOSE DE CALASANZ,401,1100
3,2,Simple,SAN SEBASTIAN,401,500
3,2,Simple,SANCHEZ,1701,2300
3,2,Simple,SANTA CATALINA,1301,1500
3,,,,,
3,2,Simple,SEGUI F. J. ALTE.,251,900
3,2,Simple,SEGUI F. J. ALTE.,1201,2000
3,1,Progresiva,SENILLOSA,101,400
3,2,Simple,SENILLOSA,401,1200
3,2,Simple,TABARE,801,1400
3,2,Simple,TANDIL,2501,3100
3,2,Simple,TEJEDOR,1,599
3,2,Simple,TEJEDOR,582,900
3,1,Progresiva,TERRADA,301,900
3,2,Simple,TERRADA,901,1100
3,2,Simple,TERRERO,101,200
3,2,Simple,TERRERO,151,900
3,2,Simple,TERRERO,1601,2300
3,1,Proqresiva,TERRY JOSE A.,201,300
3,2,Simple,TERRY JOSE A.,301,400
3,2,Simple,THOME JUAN M.,3501,3600
3,1,Progresiva,THOMPSON,401,450
3,2,Simple,THOMPSON,451,900
3,2,Simple,THORNE,301,700
3,2,Simple,TILCARA,3101,3500
3,1,Progresiva,TIMBO,1801,1900
3,2,Simple,TRAFUL,3601,3899
3,2,Simple,TRAFUL,3802,3870
3,2,Simple,TRAFUL,3872,3900
3,2,Simple,TRELLES MANUEL R.,601,900
3,2,Simple,TRELLES MANUEL R.,1601,2300
3,2,Simple,TRES ARROYOS,951,1700
3,2,Simple,TRES ARROYOS,2401,2600
3,2,Simple,TROLE,101,700
3,2,Simple,USPALLATA,3578,3621
3,2,Simple,USPALLATA,3602,3667
3,2,Simple,USPALLATA,3652,4200
3,2,Simple,VALLE,1,1200
3,1,Progresiva,VALLE,1201,1260
3,1,Progresiva,VALLE,1255,1500
3,2,Simple,"VALLE J,J. GRAL DIV.",2901,3100
3,2,Simple,VALLESE FELIPE,401,864
3,2,Simple,VALLESE FELIPE,861,896
3,2,Simple,VALLESE FELIPE,893,1200
3,2,Simple,"VALLESE FI""LlPE",1301,1954
3,2,Simple,VALLESE FELIPE,1951,2700
3,1,Progresiva,VALLESE FELIPE,2701,3200
3,1,Progresiva,VARELA,1,200
3,2,Simple,VARElA,201,500
3,2,Simple,VEDIA AGUSTIN DE,3601,3900
3,2,Simple,VEGA VENTURA de la,3680,4000
3,2,Simple,VENTANA \,3601,3900
3,1,Progresiva,VERA \,1,100
3,,,,,
3,2,Simple,VIALE LUIS,801,1600
3,2,Simple,VIALE LUIS,2401,2700
3,2,Simple,VIDELA CASTILLO,801,900
3,2,Simple,VIDELA NICOLAS E.,401,600
3,1,Progresiva,VIEL,201,500
3,2,Simple,VIEL,501,1200
3,1,Propreslva,VILA NICOLAS,401,500
3,2,Simple,VIRASORO VALENTIN,701,1050
3,1,Proqresiva,VERBAL,33,200
3,1,Proqresiva,VERBAL,301,953
3,1,Progresiva,YERBAL,952,1650
3,1,Prcqresiva,VERBAL,1701,2800
3,1,Procresìva,VERBAL,2901,3200
3,2,Simple,ZUVIRIA,1,940
3,2,Simple,ZUVIRIA,937,1059
3,2,Simple,ZUVIRIA,1054,1100
